Title,DOI,URL
Genetics,10.1007/978-3-642-36172-2_200485,NA
Embryonic development and earth's MF,10.1007/bf01059486,NA
Magnetic parametric resonance in biosystems,10.1016/0304-8853(87)90282-4,NA
A report on new recent experiments on the biologic effects of magnetic fields,10.1148/35.3.307,NA
Low frequency electromagnetic fields inhibit cell proliferation in chick embryo cochleovestibular ganglion,10.1007/bf03182703,NA
Cytogenetic variations induced with a magnetic probe,10.1038/2091009a0,NA
Mor phogenesis as influenced by locally administered magnetic fields,10.1016/s0006-3495(67)86589-5,NA
International Society of  Subtle Energy and Energy Medicine Journal,10.1211/fact.1997.00094,NA
AC magnetic field  effects on early sea urchin development,10.1006/enrs.1996.3692,NA
Magnetic field effects on spatial discrimination and melatonin levels in mice,10.1016/0031-9384(95)00094-y,NA
A Pulsed electrical stimulation technique for inducing bone growth,10.1111/j.1749-6632.1974.tb26814.x,NA
Inducing bone growth in vivo by pulse stimulation,10.1097/00003086-197210000-00032,NA
Alternating magnetic fields enhance DNA synthesis in fibroblastic cells,10.1017/s0305004100077690,NA
Search for ion -cyclotron resonance in an Na+-transport system,10.1002/bem.2250120203,NA
Calcium signaling in lymphocytes and ELF fields,10.1016/0014-5793(92)80209-y,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1016/0014-5793%2892%2980209-Y
Photon emission of phagocytes in relation to stress and disease,10.1007/bf01947995,NA
Relation between the electr ical conductivity of the external medium and the rate of cell division in sea  urchin eggs,10.1085/jgp.5.6.807,http://jgp.rupress.org/content/jgp/5/6/807.full.pdf
Conditions of activation of unfertilized starfish eggs by  electric current,10.2307/1536585,https://www.biodiversitylibrary.org/partpdf/17289
The microwave auditory phenomenon,10.1109/proc.1980.11583,NA
Transient gene expression in electroporated protoplasts and intact cells of sugar beet,10.1007/bf00014185,NA
Intracellular calcium oscillations induced in a T -cell line by a weak 50 Hz magnetic field,10.1002/jcp.1041560223,NA
Influence of high magnetic fields on meiosis,10.1007/bf01921889,NA
The mechanism of object location in Gymnarchus niloticus  and similar fishes,10.1242/jeb.35.2.451,NA
On the function and evolution of electric organs in fish,10.1242/jeb.35.1.156,https://journals.biologists.com/jeb/article-pdf/35/1/156/1337569/156.pdf
Amplitude windows and transiently augmented trans cription from exposure to electromagnetic fields,10.1002/bem.2250110406,NA
Spatial and temporal coherence affects the response of biological systems to electromagnetic fields,10.1201/b11257,NA
The role of temporal sensing in bioelectromagnetic effects,10.1002/(sici)1521-186x(1997)18:5<388::aid-bem6>3.0.co;2-z,NA
Bioeffects induced by exposure to microwaves are mitigated by superposition of ELF Noise,10.1002/(sici)1521-186x(1997)18:6<422::aid-bem4>3.0.co;2-4,NA
An identifiable molluscan neuron responds to changes in earth -strength magnetic fields,10.1242/jeb.161.1.1,https://journals.biologists.com/jeb/article-pdf/161/1/1/1229583/1.pdf
Recent studies in the behavioral toxicology of ELF electric and magnetic fields,10.1007/978-1-4613-2099-9_25,NA
ESR Investigations on tis sue growth,10.13005/bbra/1709,NA
Acquisition of magnetic directional preference in hatchling loggerhead sea turtles,10.1242/jeb.190.1.1,https://cdr.lib.unc.edu/downloads/ns064g13q
Proceedings of the National Academy of  Sciences,10.1093/besa/14.2.138b,NA
Shielding effect of materials in the ULF,10.1007/bf01804610,NA
Electrical control of organic polarity in the egg of Fucus,10.1086/333252,NA
Electric correlation potentials in the leaf of Bryophyllum,10.1007/bf01618809,NA
Changes in cell shape and actin   distribution induced by constant electric fields,10.1038/303061a0,NA
Voltage clamp studies of   fertilization in sea urchin eggs,10.1016/0012-1606(88)90294-1,NA
Frequency and amplitude dependence of electric field interactions: electrokinetic s and biosynthesis,10.1007/978-1-4899-1968-7_8,NA
Electrophysiological properties of the early blastoderm of the chick,10.1002/jez.1400620204,NA
Recherches sur les radiations mitogenetiques,10.4267/2042/67305,NA
Action de champ magnetique sure le development des tumeurs experimentale chez Pelargonium zonale,10.1016/s0044-328x(82)80151-7,NA
Correlation between heart attacks and magnetic activity,10.1038/277646a0,NA
Enzyme -substrate reactions in high magnetic fields,10.1016/s0006-3495(65)86751-0,NA
The effects of implantation of embryonic and tadpole tissues into adult frog li mbs,10.1002/jez.1401430102,NA
Evidence of morphological and physiological transformation  of mammalian cells by strong magnetic fields,10.1126/science.982046,NA
Search for influence of 1.5 Tesla magnetic field on growth of yeast cells,10.1002/bem.2250150602,NA
Electron spin r esonance in surviving rat tissues,10.1038/210588a0,NA
Ultraweak luminescence  of various organisms,10.1142/9789814439671_0010,NA
Effect of a low -frequency el ectric field on cell division in mice tissues,10.1007/bf00810333,NA
Effects of 9.4 GHz microwave exposure on meiosis in mice,10.1007/bf01964370,NA
Faunal extin ctions and reversals of the earth's magnetic field: discussion,10.1130/0016-7606(1972)83[2211:fearot]2.0.co;2,NA
Electrical currents through a cell stimulated by a spatially non -uniform elec tric field,10.1515/zna-1975-0915,https://www.degruyter.com/document/doi/10.1515/zna-1975-0915/pdf
Frequency and concentration windows for the electric a ctivation of a  membrane active transport system,10.1016/s0006-3495(91)82345-1,NA
Weak pulsing sinusoidal and DC magnetic fields affect myosin phosphorylation in a cell -free preparation,10.1109/iembs.1992.5760976,NA
Biological effects ofextremely low frequency electric and magnetic fields: a review,10.1109/13.85082,NA
Mitotic delay in the slime mold Physarum polycephalum  induced by low intensity 60 and 75 Hz EM fields,10.1038/254066a0,NA
Effects of weakelectromagnetic fields on Physarum polycephalum : mitotic delay in heterokaryons and decreased respiration,10.1007/bf01936976,NA
Cell surface effect of 60 Hz electromagnetic fields,10.2307/3575877,NA
Effects of sinusoidal 60 -Hz electric and magnetic fields in ATP and Oxygen levels in the slime mold,10.1002/bem.2250070307,NA
Low frequency electric and magnetic fields have different effects on the cell surface,10.1016/0014-5793(88)80631-8,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1016/0014-5793%2888%2980631-8
Studies on the electrical potentials of living organisms,10.1109/ee.1936.6539432,NA
Schwan equation and transmembrane potential induced by alternating electr ic field,10.1016/s0006-3495(90)82447-4,NA
Magnetic fields and time dependent effects on development,10.1002/bem.2250090410,NA
Development of chicken embryos following exposure to 60 Hz magnetic fields  with differing waveforms,10.1002/bem.2250130306,NA
Magnetic field effects on activity and aging in honeybees,10.1007/bf00610436,NA
Effect of a strong magnetostatic field on proliferation of duodenal epithelial cells in mice,10.1080/00365521.1984.12005762,NA
Bioelectrochem.  Bioenerget.,10.1016/j.bioelechem.2018.07.012,NA
Critical aspects of human versus terrestrial electromagnetic symbiosis,10.1007/bf01088657,NA
The behavior of frog eggs in an electrical field,10.1126/science.78.2014.107,NA
The effect of magnetic fluct uation on bean rhythms,10.1038/458948f,https://www.nature.com/articles/458948f.pdf
On the mechanism of oriented myoblast differentiation in an applied electric field,10.2307/1541664,NA
Low magnetic field effects on embryonic bone growth,10.5694/j.1326-5377.1948.tb27879.x,NA
Electric fields in newt limb stumps,10.1016/0012-1606(86)90055-2,NA
Weak electric and magnetic fields in fish orientation,10.1111/j.1749-6632.1971.tb13103.x,NA
Helmholtz coil – cell system spatial relationship and electrical dosage in the electromagnetic modulation of tissue growth and repair,10.1007/bf00783666,NA
Cyclotorn resonance in cell membranes: the theory of the mechanism,10.1007/978-1-4899-1968-7_6,NA
Calcium wave in activating hamster eggs,10.2307/1541643,NA
Microwave biological effects: an overview,10.1109/proc.1980.11579,NA
Influence of power frequency electric and magnetic fields on human health,10.1111/j.1749-6632.1987.tb37646.x,NA
Control of Nicotiana tabacum  callus growth by alternating and pulsed electric field,10.3109/15368379409030716,NA
Biological accounts emerging from some kinds of electromagnetic waves in the environment,10.1142/9789814415682_0006,NA
60 -Hz electrical field parameters associated with the  perturbation of a eukaryotic syst em,10.1007/bf01324272,NA
Ion currents associated with root tips,10.14219/jada.archive.2002.0287,NA
Correlation between profile of ion -current circulation and root  development,10.1111/j.1399-3054.1989.tb02070.x,NA
Electric fields induced in chicken eggs by 60 Hz magnetic fields,10.1002/bem.2250120604,NA
Fine structure analysis of the cortical reaction in the sea urchin egg: after normal fertilization and aft er electric induction,10.1242/jeb.26.2.164,NA
Cellular spin resonance: theory and experiment,10.1007/bf01873190,NA
Non -thermal vasodilation by radio -frequency burst -type electromagnetic field radiation in the frog,10.1113/jphysiol.1991.sp018509,NA
Exposure to electromagnetic fields and brain malignancy: a newly discovered menace?,10.1002/ajim.4700130602,NA
Communication in weakly electric  fish,10.1007/bf00191422,NA
On the relation between growth in length,10.4005/jjfs1919.13.374,https://www.jstage.jst.go.jp/article/jjfs1919/13/6/13_6_374/_pdf
Lactobacillus  inhibited by magnetic fields,10.14693/jdi.v26i3.1113,NA
Alterations in patterns of flight caused by GMF anomalies in nocturnally migrating birds,10.1111/1365-2656.13075,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1365-2656.13075
Galvanotropism in the earthworm,10.1085/jgp.5.4.453,http://jgp.rupress.org/content/jgp/5/4/453.full.pdf
Effect of magnetic fields on membrane associated enzymes in chicken embryos,10.3109/15368379109031400,NA
Effects of low -level millimeter waves on cellular and subce llular systems,10.1007/978-3-642-69186-7_6,NA
Biophysics of plant growth in an electrostatic field,10.1038/206467a0,NA
Concluding remarks on biophotons,10.5040/9781472562074.0005,NA
Electromagnetic fields: their biological effects and regulation,10.1539/joh1959.33.359,https://www.jstage.jst.go.jp/article/joh1959/33/5/33_5_359/_pdf
Bioeffects of electromagnetic fields,10.1515/reveh.1994.10.3-4.155,NA
Induction of apoptotic cell death in human leukemic cell line,10.1007/bf01240119,NA
A simple method for making for making a vibrating probe system,10.1093/oxfordjournals.pcp.a076795,NA
Local ion currents controlling the localized cytoplasmic movement associated with feeding ini tiation of Noctiluca,10.1007/bf01281147,NA
Effect of ELF magnetic fields on enolase activity,10.3109/15368379409030713,NA
Effect of orientation in the geomagnetic field and age of radicles on mitotic activity of the meristem under the influence of an artificial magnetic field,10.1038/299042a0,NA
Long -lived conformational changes induced by electric impulses in biopolyme rs,10.1073/pnas.69.4.993,https://europepmc.org/articles/pmc426611?pdf=render
Electromagnetic fields and ionic reactions at membrane interfaces,10.1364/opn.21.7.000050,NA
Fundamentals of electropo rative delivery of drugs and genes,10.1016/s0302-4598(99)00008-2,NA
Is there any influence of magnetic or astrophysical fields on the circadian rhythm of honeybees?,10.1007/bf00303713,NA
High gradient magnetic field inhibits embryonic development of frogs,10.1038/2191358a0,NA
The effect of high -gradient,10.1109/tmag.1976.1059080,NA
On t he microwave response of the Drosophila melanogaster,10.1007/978-3-642-69186-7_5,NA
Reproductive hazards among workers at high voltage substations,10.1002/bem.2250040109,NA
PEMF inducedcurrents and anti -cancer chemo- immunotherapy,10.1053/ctrv.2001.0222,NA
Mechanism of action of weak electromagnetic field on ionic curre nts in aqueous solutions of amino acids,10.1002/(sici)1521-186x(1997)18:1<25::aid-bem5>3.0.co;2-7,NA
Biomagnetism and plant life,10.1007/978-0-387-49885-0_8,NA
Spontaneous current pulses through developing fucoid eggs,10.1073/pnas.71.12.4855,https://europepmc.org/articles/pmc433997?pdf=render
The Involvement of transcellular ion current s and electric fields in pattern formation,10.1007/978-3-319-64334-2_10,NA
Physiological electric fields can influence cell motility,10.1016/s1569-2558(08)60435-x,NA
A specific effect of high -frequency electric currents on biological objects,10.1038/157051a0,https://www.nature.com/articles/157051a0.pdf
Mammalian teratogenesis,10.1109/proc.1980.11581,NA
The side-effects to the internal organs of pulsing electro -magnetic fields with various frequencies,10.1269/jrr.41.385,https://academic.oup.com/jrr/article-pdf/41/4/385/2718643/jrr-41-385.pdf
Effects of direct current on the cultured growth cartilage cells,10.1002/jor.1100060511,NA
Treatment of experimental tumors with a combination of a pulsing magn etic field and an antitumor drug,10.1111/j.1349-7006.1990.tb02673.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1349-7006.1990.tb02673.x
Chronic or intractible medical problems associated with prolonged exposure to unsuspected harmful environmental electric,10.3727/036012991816357991,NA
Directed lamellapodial protrusive activity in macrophages induced by extracellular electric fields,10.1002/cm.970020305,NA
Detection thresholds for 60 Hz electric fields by nonhuman primates,10.1002/bem.2250160704,NA
