Title,DOI
Image processing for a high-resolution optoelectronic retinal prosthesis,10.1109/TBME.2007.894828
Evolving the lock to fit the key to create a family of G protein-coupled receptors potently activated by an inert ligand,10.1073/pnas.0700293104
Left-right dynein motor implicated in selective chromatid segregation in mouse cells,10.1126/science.1129429
In vivo light-induced activation of neural circuitry in transgenic mice expressing channelrhodopsin-2,10.1016/j.neuron.2007.03.005
"Onconase, an anti-tumor ribonuclease suppresses intracellular oxidative stress",10.3892/ijo.31.3.663
Cytostatic and cytotoxic properties of Amphinase: a novel cytotoxic ribonuclease from Rana pipiens oocytes,10.4161/cc.6.24.5045
Cell-surface H+-ATP synthase as a potential molecular target for anti-obesity drugs,10.1016/j.febslet.2007.06.041
Transplantation of cells from eye-like structures differentiated from embryonic stem cells in vitro and in vivo regeneration of retinal ganglion-like cells,10.1007/s00417-007-0710-6
"Concise review: stem cells, myocardial regeneration, and methodological artifacts",10.1634/stemcells.2006-0623
Notch and NFkappaB signaling pathways: Do they collaborate in normal vertebrate brain development and function?,10.1002/bies.20647
Calcium signals induce liver stem cells to acquire a cardiac phenotype,10.4161/cc.6.13.4454
In vitro fertilization and acupuncture: clinical efficacy and mechanistic basis,10.1097/01.pgo.0000416386.72751.07
Exon silencing by UAGG motifs in response to neuronal excitation,10.1371/journal.pbio.0050036
Use of selective serotonin-reuptake inhibitors in pregnancy and the risk of birth defects,10.1056/NEJMoa066584
Altered neocortical cell density and layer thickness in serotonin transporter knockout mice: a quantitation study,10.1093/cercor/bhl051
Nitric oxide modulation of the electrically excitable skin of Xenopus laevis frog tadpoles,10.1242/jeb.009662
The three classes of triplet profiles of natural genomes,10.1016/j.ygeno.2006.12.009
"Inversions and inverted transpositions as the basis for an almost universal ""format"" of genome sequences",10.1016/j.ygeno.2007.05.010
A cellular automaton to model the development of primary shoot meristems of Arabidopsis thaliana,10.1142/s0219720007002862
Rational design of memory in eukaryotic cells,10.1101/gad.1586107
Temporally regulated asymmetric neurogenesis causes left-right difference in the zebrafish habenular structures,10.1016/j.devcel.2006.10.004
Exposure to amlodipine in the first trimester of pregnancy and during breastfeeding,10.1080/10641950701204554
Neonatal convulsions secondary to paroxetine withdrawal,10.1136/fn.84.2.f134
One century of progress in neuroscience founded on Golgi and Cajal's outstanding experimental and theoretical contributions,10.1016/j.brainresrev.2007.03.004
Unifying principles of regeneration I: Epimorphosis versus morphallaxis,10.1111/j.1440-169x.2007.00919.x
H+ pump-dependent changes in membrane voltage are an early mechanism necessary and sufficient to induce Xenopus tail regeneration,10.1242/dev.02812
Binary collisions between wave-fragments in a sub-excitable Belousov-Zhabotinsky medium,Doi 10.1016/J.Chaos.2006.03.095
Physarum machines: encapsulating reaction-diffusion to compute spanning tree,10.1007/s00114-007-0276-5
Craniofacial variation and developmental divergence in primate and human evolution,10.1002/9780470319390.ch17
Gap junctional intercellular communication capacity by gap-FRAP technique: a comparative study,10.1002/biot.200600092
Ras nanoclusters: molecular structure and assembly,10.1016/j.semcdb.2007.08.003
The therapeutic relationship in the brief treatment of depression: contributions to clinical improvement and enhanced adaptive capacities,10.1037/0022-006X.74.1.130
Proteome analysis identifies novel protein candidates involved in regeneration of the cerebellum of teleost fish,10.1002/pmic.200500167
New neurons for the injured brain: mechanisms of neuronal regeneration in adult teleost fish,10.2217/17460751.1.2.207
Neurogenesis and neuronal regeneration in the adult fish brain,10.1007/s00359-006-0104-y
PTEN: a crucial mediator of mitochondria-dependent apoptosis,10.1007/s10495-006-3714-5
Membrane excitability and fear conditioning in cerebellar Purkinje cell,10.1016/j.neuroscience.2006.02.040
Genetics of human heterotaxias,10.1038/sj.ejhg.5201506
Insertion mutation at the C-terminus of the serotonin transporter disrupts brain serotonin function and emotion-related behaviors in mice,10.1016/j.neuroscience.2006.01.049
Electrical signals control wound healing through phosphatidylinositol-3-OH kinase-gamma and PTEN,10.1038/nature04925
Hierarchical modularity of nested bow-ties in metabolic networks,10.1186/1471-2105-7-386
p53 plays a central role in UVA and UVB induced cell damage and apoptosis in melanoma cells,10.1016/j.canlet.2005.12.021
Channelrhodopsin-2 and optical control of excitable cells,10.1038/nmeth936
Evaluation of gene expression endpoints in the context of a Xenopus laevis metamorphosis-based bioassay to detect thyroid hormone disruptors,10.1016/j.aquatox.2005.09.003
Membrane potential-regulated transcription of the resting K+ conductance TASK-3 via the calcineurin pathway,10.1074/jbc.m606092200
Axo-somatic and apical dendritic Kv7/M channels differentially regulate the intrinsic excitability of adult rat CA1 pyramidal cells,10.1152/jn.01333.2005
Role of potassium channels in Abeta(1-40)-activated apoptotic pathway in cultured cortical neurons,10.1002/jnr.21054
Molecular mechanisms of axon specification and neuronal disorders,10.1196/annals.1377.013
Andersen-Tawil syndrome: definition of a neurocognitive phenotype,10.1212/01.wnl.0000218214.64942.64
Andersen-Tawil syndrome: prospective cohort analysis and expansion of the phenotype,10.1002/ajmg.a.31092
Receptor activation alters inner surface potential during phagocytosis,10.1126/science.1129551
Lipid metabolism and dynamics during phagocytosis,10.1016/j.ceb.2006.06.006
Molecular identification of the CRAC channel by altered ion selectivity in a mutant of Orai,10.1038/nature05108
Transgenic zebrafish expressing chicken lysozyme show resistance against bacterial diseases,10.1007/s11248-006-0009-0
Connexin 32 as an anti-invasive and anti-metastatic gene in renal cell carcinoma,10.1248/bpb.29.1991
High-affinity auxin transport by the AUX1 influx carrier protein,10.1016/j.cub.2006.04.029
High-affinity auxin transport by the AUX1 influx carrier protein,10.1016/j.cub.2006.05.043
K+ regulates DNA binding of transcription factors to control gene expression related to neuronal apoptosis,10.1097/01.wnr.0000224
[Guidance of regenerative axons in optic nerve regeneration in Bcl-2 overexpressing mice],10.1016/j.neures.2007.06.1088
Phosphorylation of frizzled-3,10.1074/jbc.m600713200
"Central neurotranspeptide, alpha-melanocyte-stimulating hormone (alpha-MSH) is upregulated in patients with congestive heart failure",10.2169/internalmedicine.45.1546
Tissue engineering by modulated gene delivery,10.1016/j.addr.2006.03.003
Connexin 43-mediated modulation of polarized cell movement and the directional migration of cardiac neural crest cells,10.1242/dev.02543
Use of antidepressants and risk of colorectal cancer: a nested case-control study,10.1016/S1470-2045(06)70622-2
A molecular framework for plant regeneration,10.1126/science.1121790
A threshold of GATA4 and GATA6 expression is required for cardiovascular development,10.1073/pnas.0604604103
A transcription factor-binding domain of the coactivator CBP is essential for long-term memory and the expression of specific target genes,10.1101/lm.213906
Gap junctions modulate apoptosis and colony growth of human embryonic stem cells maintained in a serum-free system,10.1016/j.bbrc.2006.03.127
Maternal use of selective serotonin reuptake inhibitors and risk of congenital malformations,10.1097/01.ede.0000239581.76793.ae
Polar PIN localization directs auxin flow in plants,10.1126/science.1121356
Mutations in the cystic fibrosis transmembrane regulator gene and in vivo transepithelial potentials,10.1164/rccm.200509-1377OC
Live-cell imaging with EosFP and other photoactivatable marker proteins of the GFP family,10.1586/14789450.3.3.361
Distinct mechanisms underlie pattern formation in the skin and skin appendages,10.1002/bdrc.20075
Cancer stem cells: an old idea--a paradigm shift,10.1158/0008-5472.can-05-3153
Calcium microdomains and cell cycle control,10.1016/j.ceca.2006.08.018
General anesthetics inhibit gap junction communication in cultured organotypic hippocampal slices,10.1213/01.ane.0000202472.41103.78
"Immunochemical, ultrastructural and electrophysiological investigations of bone-derived stem cells in the course of neuronal differentiation",10.1016/j.bone.2005.10.021
Selective serotonin reuptake inhibitors and adverse pregnancy outcomes,10.1016/j.ajog.2006.02.019
"The relationship between cleft lip, maxillary hypoplasia, hypoxia and phenytoin",10.2174/138161206776389868
Association between scalp hair-whorl direction and hemispheric language dominance,10.1016/j.neuroimage.2005.09.037
Spot pattern of leopard Danio is caused by mutation in the zebrafish connexin41.8 gene,10.1038/sj.embor.7400757
Zic3 is critical for early embryonic patterning during gastrulation,10.1002/dvdy.20668
Heart defects in X-linked heterotaxy: evidence for a genetic interaction of Zic3 with the nodal signaling pathway,10.1002/dvdy.20719
DNA mutation analysis in heterotaxy,10.1385/1-59745-088-X:247
Supporting sensory transduction: cochlear fluid homeostasis and the endocochlear potential,10.1113/jphysiol.2006.112888
Up-regulation of bone morphogenetic proteins in cultured murine bone cells with use of specific electric fields,10.2106/JBJS.E.00443
Characterization and expression of serotonin transporter genes in zebrafish,10.1620/tjem.208.267
Order from disorder: Self-organization in mammalian hair patterning,10.1073/pnas.0609712104
Merg1a K+ channel induces skeletal muscle atrophy by activating the ubiquitin proteasome pathway,10.1096/fj.05-5350fje
Gli superfamily members in left-right patterning,10.1016/j.ydbio.2006.04.177
Funneled landscape leads to robustness of cell networks: yeast cell cycle,10.1371/journal.pcbi.0020147
Electrophysiological effect of fluoxetine on Xenopus oocytes heterologously expressing human serotonin transporter,10.1111/j.1745-7254.2006.00274.x
"Planar cell polarity, ciliogenesis and neural tube defects",10.1093/hmg/ddl216
Conserved RARE localization in amphioxus Hox clusters and implications for Hox code evolution in the vertebrate neural crest,10.1002/dvdy.20730
"The left-right axis is regulated by the interplay of Coco, Xnr1 and derriere in Xenopus embryos",10.1016/j.ydbio.2006.09.039
"Apical localization of ASIP/PAR-3:EGFP in zebrafish neuroepithelial cells involves the oligomerization domain CR1, the PDZ domains, and the C-terminal portion of the protein",10.1002/dvdy.20715
Ubiquitous and temperature-dependent neural plasticity in hibernators,10.1523/JNEUROSCI.2874-06.2006
Allosteric control of an ionotropic glutamate receptor with an optical switch,10.1038/nchembio756
Origins of extrinsic variability in eukaryotic gene expression,10.1038/nature04281
Aflatoxin M1 effects on Xenopus laevis development,10.1002/bdrb.20079
Spatiotemporal specificity of neuronal activity directs the modification of receptive fields in the developing retinotectal system,10.1016/j.neuron.2006.02.016
Trichostatin a enhances gap junctional intercellular communication in primary cultures of adult rat hepatocytes,10.1093/toxsci/kfj152
Differentiation of columnar epithelia: the hensin pathway,10.1242/jcs.03269
Molecular cloning and characterization of UDP-glucose dehydrogenase from the amphibian Xenopus laevis and its involvement in hyaluronan synthesis,10.1074/jbc.m508516200
